,citing author name,citing paper title,cited paper title,affiliation,latitude,longitude,county,city,state,country
716,Yiwei Wang,A survey of context engineering for large language models,Agent Capability Negotiation and Binding Protocol (ACNBP),Merced,37.1641544,-120.7678602,Merced County,,California,United States
717,Yiwei Wang,A survey of context engineering for large language models,Building a secure agentic AI application leveraging A2A protocol,Merced,37.1641544,-120.7678602,Merced County,,California,United States
718,Yixuan Yang,Mcpsecbench: A systematic security benchmark and playground for testing model context protocols,Enterprise-grade security for the model context protocol (mcp): Frameworks and mitigation strategies,Eurecom,43.6143795,7.0712057,Maritime Alps,,Provence-Alpes-Côte d'Azur,France
719,Yixuan Yang,Mcpsecbench: A systematic security benchmark and playground for testing model context protocols,Enterprise-grade security for the model context protocol (mcp): Frameworks and mitigation strategies,Master Student at University of Twente and Eurecom,,,,,,
720,Yixuan Yang,Mcpsecbench: A systematic security benchmark and playground for testing model context protocols,Enterprise-grade security for the model context protocol (mcp): Frameworks and mitigation strategies,University of Twente,52.2493304,6.8511958,,Enschede,Overijssel,Netherlands
721,Yong Cui,AI agent communication from internet architecture perspective: Challenges and opportunities,Agent name service (ans): A universal directory for secure ai agent discovery and interoperability,"Professor of Computer Science, Tsinghua University",,,,,,
722,Yong Cui,AI agent communication from internet architecture perspective: Challenges and opportunities,Agent name service (ans): A universal directory for secure ai agent discovery and interoperability,Tsinghua University,40.0022905,116.320963,,Haidian District,Beijing,China
723,Yoojin Nam, Multimodal large language models in medical imaging: current state and future directions,Enterprise-grade security for the model context protocol (mcp): Frameworks and mitigation strategies,"Department of Radiology, Samsung Changwon Hospital",,,,,,
724,Yuanjian Zhou,BetaWeb: Towards a Blockchain-enabled Trustworthy Agentic Web,Securing agentic ai: A comprehensive threat model and mitigation framework for generative ai agents,Shanghai Innovation Institute,31.2526887,121.4931683,,Hongkou District,Shanghai,China
725,Yucheng Ning,"LLM-based Agents Suffer from Hallucinations: A Survey of Taxonomy, Methods, and Directions",Agent Capability Negotiation and Binding Protocol (ACNBP),Chinese Academy of Sciences,39.9093367,116.3297146,,Beijing,Beijing,China
726,Yucheng Ning,"LLM-based Agents Suffer from Hallucinations: A Survey of Taxonomy, Methods, and Directions",Agent Capability Negotiation and Binding Protocol (ACNBP),Institute of Information Engineering,,,,,,
727,Yucheng Ning,"LLM-based Agents Suffer from Hallucinations: A Survey of Taxonomy, Methods, and Directions",Agent Capability Negotiation and Binding Protocol (ACNBP),"Institute of Information Engineering, Chinese Academy of Sciences",,,,,,
728,Yuchong Xie,Mind your server: A systematic study of parasitic toolchain attacks on the mcp ecosystem,Enterprise-grade security for the model context protocol (mcp): Frameworks and mitigation strategies,HKUST,22.3332255,114.2628767,,Hong Kong,,China
729,Yuchuan Fu,RAS-Eval: A Comprehensive Benchmark for Security Evaluation of LLM Agents in Real-World Environments,Enterprise-grade security for the model context protocol (mcp): Frameworks and mitigation strategies,Zhejiang University,30.521595,120.7195312,,Haining,Zhejiang,China
730,Yue Zhang (张悦),We urgently need privilege management in mcp: A measurement of api usage in mcp ecosystems,Enterprise-grade security for the model context protocol (mcp): Frameworks and mitigation strategies,"Professor, Shandong University",,,,,,
731,Yue Zhang (张悦),We urgently need privilege management in mcp: A measurement of api usage in mcp ecosystems,Enterprise-grade security for the model context protocol (mcp): Frameworks and mitigation strategies,Shandong University,36.3655394,120.6845859,,Jimo,Shandong,China
732,Yuekang Li,Help or Hurdle? Rethinking Model Context Protocol-Augmented Large Language Models,Enterprise-grade security for the model context protocol (mcp): Frameworks and mitigation strategies,"Lecturer (Assistant Professor), University of New South Wales",,,,,,
733,Yuekang Li,Help or Hurdle? Rethinking Model Context Protocol-Augmented Large Language Models,Enterprise-grade security for the model context protocol (mcp): Frameworks and mitigation strategies,University of New South Wales,-33.9175994,151.2312369,,Sydney,New South Wales,Australia
734,Yufeng Li,"A survey of llm-driven ai agent communication: Protocols, security risks, and defense countermeasures",Building a secure agentic AI application leveraging A2A protocol,East China Normal University,31.2284923,121.4021139,,Putuo District,Shanghai,China
735,Yufeng Li,"A survey of llm-driven ai agent communication: Protocols, security risks, and defense countermeasures",Securing genai multi-agent systems against tool squatting: A zero trust registry-based approach,East China Normal University,31.2284923,121.4021139,,Putuo District,Shanghai,China
736,Yuhan Liu,"Trustless Autonomy: Understanding Motivations, Benefits and Governance Dilemma in Self-Sovereign Decentralized AI Agents",Building a secure agentic AI application leveraging A2A protocol,Princeton University,40.3386752,-74.6583655,Mercer County,,New Jersey,United States
737,Yujie Xu, EnergyPlus-MCP: A model-context-protocol server for ai-driven building energy modeling,Enterprise-grade security for the model context protocol (mcp): Frameworks and mitigation strategies,Lawrence Berkeley National Laboratory,37.8769588,-122.2456303,Alameda County,Oakland,California,United States
738,Yujun Cai,A survey of context engineering for large language models,Agent Capability Negotiation and Binding Protocol (ACNBP),NTU → Meta → Lecturer(Assistant Professor) @UQ,,,,,,
739,Yujun Cai,A survey of context engineering for large language models,Agent Capability Negotiation and Binding Protocol (ACNBP),UQ,-27.497418,153.0131666,,Brisbane,Queensland,Australia
740,Yujun Cai,A survey of context engineering for large language models,Building a secure agentic AI application leveraging A2A protocol,NTU → Meta → Lecturer(Assistant Professor) @UQ,,,,,,
741,Yujun Cai,A survey of context engineering for large language models,Building a secure agentic AI application leveraging A2A protocol,UQ,-27.497418,153.0131666,,Brisbane,Queensland,Australia
742,Yuntao Wang,Security of internet of agents: Attacks and countermeasures,Building a secure agentic AI application leveraging A2A protocol,Xi'an Jiaotong University,34.217216,108.937846,,Yanta District,Shaanxi,China
743,Yuxuan Huang,Agentic web: Weaving the next web with ai agents,Enterprise-grade security for the model context protocol (mcp): Frameworks and mitigation strategies,"PhD Student, University of Liverpool",,,,,,
744,Yuxuan Huang,Agentic web: Weaving the next web with ai agents,Enterprise-grade security for the model context protocol (mcp): Frameworks and mitigation strategies,University of Liverpool,53.4072429,-2.9658337,,Liverpool,England,United Kingdom
745,Yuxuan Huang,Agentic web: Weaving the next web with ai agents,Securing agentic ai: A comprehensive threat model and mitigation framework for generative ai agents,"PhD Student, University of Liverpool",,,,,,
746,Yuxuan Huang,Agentic web: Weaving the next web with ai agents,Securing agentic ai: A comprehensive threat model and mitigation framework for generative ai agents,University of Liverpool,53.4072429,-2.9658337,,Liverpool,England,United Kingdom
747,Yuyao Ge,A survey of context engineering for large language models,Agent Capability Negotiation and Binding Protocol (ACNBP),Chinese Academy of Sciences,39.9093367,116.3297146,,Beijing,Beijing,China
748,Yuyao Ge,A survey of context engineering for large language models,Building a secure agentic AI application leveraging A2A protocol,Chinese Academy of Sciences,39.9093367,116.3297146,,Beijing,Beijing,China
749,Z. Berkay Celik,"Formalizing the Safety, Security, and Functional Properties of Agentic AI Systems",Building a secure agentic AI application leveraging A2A protocol,"Associate Professor of Computer Science, Purdue University",,,,,,
750,Z. Berkay Celik,"Formalizing the Safety, Security, and Functional Properties of Agentic AI Systems",Building a secure agentic AI application leveraging A2A protocol,Purdue University,40.430028,-86.9264211,Tippecanoe County,,Indiana,United States
751,Zehang Deng,Systematic analysis of mcp security,Enterprise-grade security for the model context protocol (mcp): Frameworks and mitigation strategies,Swinburne University of Technology,-37.8214954,145.0387532,,Melbourne,Victoria,Australia
752,Zhebo Wang,"A survey of llm-driven ai agent communication: Protocols, security risks, and defense countermeasures",Building a secure agentic AI application leveraging A2A protocol,Zhejiang University,30.521595,120.7195312,,Haining,Zhejiang,China
753,Zhebo Wang,"A survey of llm-driven ai agent communication: Protocols, security risks, and defense countermeasures",Securing genai multi-agent systems against tool squatting: A zero trust registry-based approach,Zhejiang University,30.521595,120.7195312,,Haining,Zhejiang,China
754,Zhenhua Xu,"A survey of llm-driven ai agent communication: Protocols, security risks, and defense countermeasures",Building a secure agentic AI application leveraging A2A protocol,Zhejiang University,30.521595,120.7195312,,Haining,Zhejiang,China
755,Zhenhua Xu,"A survey of llm-driven ai agent communication: Protocols, security risks, and defense countermeasures",Securing genai multi-agent systems against tool squatting: A zero trust registry-based approach,Zhejiang University,30.521595,120.7195312,,Haining,Zhejiang,China
756,Zhenkai Liang,"When mcp servers attack: Taxonomy, feasibility, and mitigation",Enterprise-grade security for the model context protocol (mcp): Frameworks and mitigation strategies,National University of Singapore,1.2959845,103.7766186,,Singapore,,Singapore
757,Zhenkai Liang,"When mcp servers attack: Taxonomy, feasibility, and mitigation",Enterprise-grade security for the model context protocol (mcp): Frameworks and mitigation strategies,School of Computing,,,,,,
758,Zhenkai Liang,"When mcp servers attack: Taxonomy, feasibility, and mitigation",Enterprise-grade security for the model context protocol (mcp): Frameworks and mitigation strategies,"School of Computing, National University of Singapore",,,,,,
759,Zhiqiang Wang,SoK: Trust-Authorization Mismatch in LLM Agent Interactions,Building a secure agentic AI application leveraging A2A protocol,Technology of China,30.5202172,114.4118463,,Hongshan District,Hubei,China
